"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSG00000267764",0,NA,NA,NA,NA,NA,NA
"ENSG00000267143",0,NA,NA,NA,NA,NA,NA
"ENSG00000166562",0.659854788056154,-1.36444922994399,2.70284034782454,-0.504820505229695,0.613684912310273,1,"Not Significant"
"ENSG00000285681",0,NA,NA,NA,NA,NA,NA
"ENSG00000265094",0,NA,NA,NA,NA,NA,NA
"ENSG00000267400",0,NA,NA,NA,NA,NA,NA
"ENSG00000267079",0,NA,NA,NA,NA,NA,NA
"ENSG00000275448",0,NA,NA,NA,NA,NA,NA
"ENSG00000081138",0,NA,NA,NA,NA,NA,NA
"ENSG00000134779",3.02109857104946,0.740929367496905,1.42072168070701,0.521516196703768,0.602007225579947,1,"Not Significant"
"ENSG00000242550",0,NA,NA,NA,NA,NA,NA
"ENSG00000166603",0,NA,NA,NA,NA,NA,NA
"ENSG00000279989",0,NA,NA,NA,NA,NA,NA
"ENSG00000267762",0,NA,NA,NA,NA,NA,NA
"ENSG00000279250",0,NA,NA,NA,NA,NA,NA
"ENSG00000278986",0.0664091548062715,0.362419997685717,6.05659701143387,0.0598388826269153,0.952283957188556,1,"Not Significant"
"ENSG00000278017",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000265555",0,NA,NA,NA,NA,NA,NA
"ENSG00000263745",0,NA,NA,NA,NA,NA,NA
"ENSG00000166479",1.14789632356895,-0.772536431686435,1.8524108783144,-0.41704377831629,0.676646386659836,1,"Not Significant"
"ENSG00000287381",0,NA,NA,NA,NA,NA,NA
"ENSG00000267687",0,NA,NA,NA,NA,NA,NA
"ENSG00000286649",0,NA,NA,NA,NA,NA,NA
"ENSG00000266844",0,NA,NA,NA,NA,NA,NA
"ENSG00000264054",0,NA,NA,NA,NA,NA,NA
"ENSG00000266920",0,NA,NA,NA,NA,NA,NA
"ENSG00000267686",0,NA,NA,NA,NA,NA,NA
"ENSG00000141452",0.999075527291787,-0.00208252184860123,2.45003937018824,-0.00084999525882771,0.999321801987891,1,"Not Significant"
"ENSG00000258609",0,NA,NA,NA,NA,NA,NA
"ENSG00000279221",0,NA,NA,NA,NA,NA,NA
"ENSG00000267153",0,NA,NA,NA,NA,NA,NA
"ENSG00000274275",0,NA,NA,NA,NA,NA,NA
"ENSG00000267088",0,NA,NA,NA,NA,NA,NA
"ENSG00000266201",0,NA,NA,NA,NA,NA,NA
"ENSG00000265484",0,NA,NA,NA,NA,NA,NA
"ENSG00000265425",0,NA,NA,NA,NA,NA,NA
"ENSG00000241088",0,NA,NA,NA,NA,NA,NA
"ENSG00000166396",0,NA,NA,NA,NA,NA,NA
"ENSG00000264514",0,NA,NA,NA,NA,NA,NA
"ENSG00000265472",0,NA,NA,NA,NA,NA,NA
"ENSG00000287314",0,NA,NA,NA,NA,NA,NA
"ENSG00000264699",0,NA,NA,NA,NA,NA,NA
"ENSG00000264040",0,NA,NA,NA,NA,NA,NA
"ENSG00000264254",0,NA,NA,NA,NA,NA,NA
"ENSG00000287209",0,NA,NA,NA,NA,NA,NA
"ENSG00000188985",0,NA,NA,NA,NA,NA,NA
"ENSG00000264736",0,NA,NA,NA,NA,NA,NA
"ENSG00000265374",0,NA,NA,NA,NA,NA,NA
"ENSG00000265240",0,NA,NA,NA,NA,NA,NA
"ENSG00000274184",0,NA,NA,NA,NA,NA,NA
"ENSG00000267560",0,NA,NA,NA,NA,NA,NA
"ENSG00000265097",0,NA,NA,NA,NA,NA,NA
"ENSG00000286559",0.092657838534125,0.993823080881644,6.05482576082438,0.164137354259115,0.869623016125439,1,"Not Significant"
"ENSG00000101542",0,NA,NA,NA,NA,NA,NA
"ENSG00000266268",0,NA,NA,NA,NA,NA,NA
"ENSG00000266014",0,NA,NA,NA,NA,NA,NA
"ENSG00000264845",0,NA,NA,NA,NA,NA,NA
"ENSG00000278933",0,NA,NA,NA,NA,NA,NA
"ENSG00000229248",0,NA,NA,NA,NA,NA,NA
"ENSG00000266460",0,NA,NA,NA,NA,NA,NA
"ENSG00000264697",0,NA,NA,NA,NA,NA,NA
"ENSG00000266513",0,NA,NA,NA,NA,NA,NA
"ENSG00000280406",0,NA,NA,NA,NA,NA,NA
"ENSG00000267397",0,NA,NA,NA,NA,NA,NA
"ENSG00000265844",0,NA,NA,NA,NA,NA,NA
"ENSG00000243256",0,NA,NA,NA,NA,NA,NA
"ENSG00000265380",0,NA,NA,NA,NA,NA,NA
"ENSG00000266258",0,NA,NA,NA,NA,NA,NA
"ENSG00000285095",0,NA,NA,NA,NA,NA,NA
"ENSG00000267655",0,NA,NA,NA,NA,NA,NA
"ENSG00000175354",0.905265634780676,-0.158932034042102,4.28147396551326,-0.0371208689629507,0.970388632468301,1,"Not Significant"
"ENSG00000085415",0.572823175384206,-1.06336868168992,3.20371597256756,-0.331917276935666,0.739951724158722,1,"Not Significant"
"ENSG00000267742",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000215512",0,NA,NA,NA,NA,NA,NA
"ENSG00000242060",0,NA,NA,NA,NA,NA,NA
"ENSG00000268573",0,NA,NA,NA,NA,NA,NA
"ENSG00000186496",0,NA,NA,NA,NA,NA,NA
"ENSG00000244329",0,NA,NA,NA,NA,NA,NA
"ENSG00000263637",0,NA,NA,NA,NA,NA,NA
"ENSG00000081913",0.826408514150063,-2.18511627396231,2.35746335851041,-0.926892995419873,0.353982094386347,1,"Not Significant"
"ENSG00000071991",0,NA,NA,NA,NA,NA,NA
"ENSG00000266256",0,NA,NA,NA,NA,NA,NA
"ENSG00000265836",0,NA,NA,NA,NA,NA,NA
"ENSG00000266743",0,NA,NA,NA,NA,NA,NA
"ENSG00000267726",0,NA,NA,NA,NA,NA,NA
"ENSG00000263724",0,NA,NA,NA,NA,NA,NA
"ENSG00000215492",0,NA,NA,NA,NA,NA,NA
"ENSG00000275512",0,NA,NA,NA,NA,NA,NA
"ENSG00000273232",0,NA,NA,NA,NA,NA,NA
"ENSG00000279367",0,NA,NA,NA,NA,NA,NA
"ENSG00000266003",0,NA,NA,NA,NA,NA,NA
"ENSG00000264340",0,NA,NA,NA,NA,NA,NA
"ENSG00000266520",0,NA,NA,NA,NA,NA,NA
"ENSG00000214255",0,NA,NA,NA,NA,NA,NA
"ENSG00000267354",0,NA,NA,NA,NA,NA,NA
"ENSG00000286800",0,NA,NA,NA,NA,NA,NA
"ENSG00000206026",0,NA,NA,NA,NA,NA,NA
"ENSG00000267313",0,NA,NA,NA,NA,NA,NA
"ENSG00000287993",0,NA,NA,NA,NA,NA,NA
"ENSG00000265378",0,NA,NA,NA,NA,NA,NA
"ENSG00000265552",0,NA,NA,NA,NA,NA,NA
"ENSG00000141428",0.210141911738501,0.370388738607338,6.05302417778576,0.0611906920786212,0.951207342488339,1,"Not Significant"
"ENSG00000264104",0,NA,NA,NA,NA,NA,NA
"ENSG00000264634",0,NA,NA,NA,NA,NA,NA
"ENSG00000264334",0,NA,NA,NA,NA,NA,NA
"ENSG00000265217",0,NA,NA,NA,NA,NA,NA
"ENSG00000134504",1.5027765927105,-0.347954679460519,1.99915726926506,-0.174050678658431,0.86182563419318,1,"Not Significant"
"ENSG00000141424",1.06653653149089,3.17524863916257,2.7328385973522,1.16188663400722,0.245281517060555,1,"Not Significant"
"ENSG00000267797",0,NA,NA,NA,NA,NA,NA
"ENSG00000264189",0,NA,NA,NA,NA,NA,NA
"ENSG00000267301",0,NA,NA,NA,NA,NA,NA
"ENSG00000198081",0.418820657210552,2.29684783380368,4.60993958193583,0.498238164075716,0.618316186067987,1,"Not Significant"
"ENSG00000237314",0,NA,NA,NA,NA,NA,NA
"ENSG00000276397",0,NA,NA,NA,NA,NA,NA
"ENSG00000266227",0,NA,NA,NA,NA,NA,NA
"ENSG00000166573",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000273368",0,NA,NA,NA,NA,NA,NA
"ENSG00000266489",0,NA,NA,NA,NA,NA,NA
"ENSG00000287907",0,NA,NA,NA,NA,NA,NA
"ENSG00000267413",0,NA,NA,NA,NA,NA,NA
"ENSG00000263720",0,NA,NA,NA,NA,NA,NA
"ENSG00000283667",0,NA,NA,NA,NA,NA,NA
"ENSG00000267746",0,NA,NA,NA,NA,NA,NA
"ENSG00000263655",0,NA,NA,NA,NA,NA,NA
"ENSG00000264693",0,NA,NA,NA,NA,NA,NA
"ENSG00000265643",0,NA,NA,NA,NA,NA,NA
"ENSG00000198795",0,NA,NA,NA,NA,NA,NA
"ENSG00000279352",0,NA,NA,NA,NA,NA,NA
"ENSG00000266196",0,NA,NA,NA,NA,NA,NA
"ENSG00000266288",0,NA,NA,NA,NA,NA,NA
"ENSG00000266840",0,NA,NA,NA,NA,NA,NA
"ENSG00000265936",0,NA,NA,NA,NA,NA,NA
"ENSG00000286727",0,NA,NA,NA,NA,NA,NA
"ENSG00000267661",0,NA,NA,NA,NA,NA,NA
"ENSG00000267051",0,NA,NA,NA,NA,NA,NA
"ENSG00000264127",0,NA,NA,NA,NA,NA,NA
"ENSG00000221887",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000265717",0,NA,NA,NA,NA,NA,NA
"ENSG00000263405",0,NA,NA,NA,NA,NA,NA
"ENSG00000263355",0,NA,NA,NA,NA,NA,NA
"ENSG00000263588",0,NA,NA,NA,NA,NA,NA
"ENSG00000267066",0,NA,NA,NA,NA,NA,NA
"ENSG00000154059",0.02694195459333,0,6.05401632766536,0,1,1,"Not Significant"
"ENSG00000264705",0,NA,NA,NA,NA,NA,NA
"ENSG00000285594",0,NA,NA,NA,NA,NA,NA
"ENSG00000287007",0,NA,NA,NA,NA,NA,NA
"ENSG00000264444",0,NA,NA,NA,NA,NA,NA
"ENSG00000141668",0,NA,NA,NA,NA,NA,NA
"ENSG00000267716",0,NA,NA,NA,NA,NA,NA
"ENSG00000267707",0,NA,NA,NA,NA,NA,NA
"ENSG00000264475",0,NA,NA,NA,NA,NA,NA
"ENSG00000264247",0.043320502072747,0,6.05354067557976,0,1,1,"Not Significant"
"ENSG00000263622",0,NA,NA,NA,NA,NA,NA
"ENSG00000267620",0,NA,NA,NA,NA,NA,NA
"ENSG00000267057",0,NA,NA,NA,NA,NA,NA
"ENSG00000279474",0,NA,NA,NA,NA,NA,NA
"ENSG00000265626",0,NA,NA,NA,NA,NA,NA
"ENSG00000275763",0,NA,NA,NA,NA,NA,NA
"ENSG00000266614",0,NA,NA,NA,NA,NA,NA
"ENSG00000263982",0,NA,NA,NA,NA,NA,NA
"ENSG00000261307",0,NA,NA,NA,NA,NA,NA
"ENSG00000267573",0,NA,NA,NA,NA,NA,NA
"ENSG00000275827",0,NA,NA,NA,NA,NA,NA
"ENSG00000276282",0,NA,NA,NA,NA,NA,NA
"ENSG00000179676",0,NA,NA,NA,NA,NA,NA
"ENSG00000278971",0,NA,NA,NA,NA,NA,NA
"ENSG00000266774",0,NA,NA,NA,NA,NA,NA
"ENSG00000266273",0,NA,NA,NA,NA,NA,NA
"ENSG00000266312",0,NA,NA,NA,NA,NA,NA
"ENSG00000287281",0,NA,NA,NA,NA,NA,NA
"ENSG00000264260",0,NA,NA,NA,NA,NA,NA
"ENSG00000270469",0,NA,NA,NA,NA,NA,NA
"ENSG00000279811",0,NA,NA,NA,NA,NA,NA
"ENSG00000278902",0,NA,NA,NA,NA,NA,NA
"ENSG00000264015",0,NA,NA,NA,NA,NA,NA
"ENSG00000266213",0,NA,NA,NA,NA,NA,NA
"ENSG00000261194",0,NA,NA,NA,NA,NA,NA
"ENSG00000263733",0,NA,NA,NA,NA,NA,NA
"ENSG00000286603",0,NA,NA,NA,NA,NA,NA
"ENSG00000261780",0,NA,NA,NA,NA,NA,NA
"ENSG00000267712",0,NA,NA,NA,NA,NA,NA
"ENSG00000264108",0,NA,NA,NA,NA,NA,NA
"ENSG00000271702",0,NA,NA,NA,NA,NA,NA
"ENSG00000197971",7.58194133404681,-0.589498459115179,0.813869488205821,-0.724315713585395,0.468871932151382,1,"Not Significant"
"ENSG00000265417",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000260747",0,NA,NA,NA,NA,NA,NA
"ENSG00000267196",0,NA,NA,NA,NA,NA,NA
"ENSG00000101493",0.390632725127969,-2.03973261354763,4.23852634076905,-0.481236271656044,0.63034858445361,1,"Not Significant"
"ENSG00000279236",0,NA,NA,NA,NA,NA,NA
"ENSG00000287680",0.214005369520992,0,6.05411901292774,0,1,1,"Not Significant"
"ENSG00000265639",0,NA,NA,NA,NA,NA,NA
"ENSG00000264315",0,NA,NA,NA,NA,NA,NA
"ENSG00000154080",0.880863955805219,-1.15930188721321,2.21799311638173,-0.522680561382631,0.601196567692459,1,"Not Significant"
"ENSG00000265101",0,NA,NA,NA,NA,NA,NA
"ENSG00000264644",0,NA,NA,NA,NA,NA,NA
"ENSG00000264212",0,NA,NA,NA,NA,NA,NA
"ENSG00000264116",0,NA,NA,NA,NA,NA,NA
"ENSG00000267202",0,NA,NA,NA,NA,NA,NA
"ENSG00000186812",0.259244627102292,-1.59109571293293,4.99244027010041,-0.318701001284273,0.749953255302158,1,"Not Significant"
"ENSG00000265758",0,NA,NA,NA,NA,NA,NA
"ENSG00000263611",0,NA,NA,NA,NA,NA,NA
"ENSG00000264472",0,NA,NA,NA,NA,NA,NA
"ENSG00000265933",0,NA,NA,NA,NA,NA,NA
"ENSG00000266181",0,NA,NA,NA,NA,NA,NA
"ENSG00000134490",0.165827865382954,0.910210064580603,6.0518500373997,0.1504019529492,0.880447500567126,1,"Not Significant"
"ENSG00000279734",0,NA,NA,NA,NA,NA,NA
"ENSG00000266586",0,NA,NA,NA,NA,NA,NA
"ENSG00000265843",0,NA,NA,NA,NA,NA,NA
"ENSG00000287295",0,NA,NA,NA,NA,NA,NA
"ENSG00000286126",0,NA,NA,NA,NA,NA,NA
"ENSG00000264595",0,NA,NA,NA,NA,NA,NA
"ENSG00000264685",0,NA,NA,NA,NA,NA,NA
"ENSG00000134759",0.339175525993678,-1.98786409695078,4.87099517749613,-0.408102251083035,0.683198607442278,1,"Not Significant"
"ENSG00000244229",0,NA,NA,NA,NA,NA,NA
"ENSG00000150637",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000273669",0,NA,NA,NA,NA,NA,NA
"ENSG00000101695",0,NA,NA,NA,NA,NA,NA
"ENSG00000287693",0,NA,NA,NA,NA,NA,NA
"ENSG00000264388",0,NA,NA,NA,NA,NA,NA
"ENSG00000279678",0,NA,NA,NA,NA,NA,NA
"ENSG00000265946",0,NA,NA,NA,NA,NA,NA
"ENSG00000265934",0,NA,NA,NA,NA,NA,NA
"ENSG00000265644",0,NA,NA,NA,NA,NA,NA
"ENSG00000197563",0.217748539630972,0,6.04899795972213,0,1,1,"Not Significant"
"ENSG00000263594",0,NA,NA,NA,NA,NA,NA
"ENSG00000263547",0,NA,NA,NA,NA,NA,NA
"ENSG00000287758",0,NA,NA,NA,NA,NA,NA
"ENSG00000275178",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000075643",0.52038071755869,-2.43097955488159,3.58671774389717,-0.677772751708139,0.49791579024628,1,"Not Significant"
"ENSG00000265352",0,NA,NA,NA,NA,NA,NA
"ENSG00000263711",0,NA,NA,NA,NA,NA,NA
"ENSG00000263917",0,NA,NA,NA,NA,NA,NA
"ENSG00000260457",0,NA,NA,NA,NA,NA,NA
"ENSG00000166342",0,NA,NA,NA,NA,NA,NA
"ENSG00000265995",0,NA,NA,NA,NA,NA,NA
"ENSG00000265261",0,NA,NA,NA,NA,NA,NA
"ENSG00000286245",0,NA,NA,NA,NA,NA,NA
"ENSG00000271313",0,NA,NA,NA,NA,NA,NA
"ENSG00000267586",0,NA,NA,NA,NA,NA,NA
"ENSG00000133313",1.19117243449336,3.08214202451808,2.55646579463868,1.20562615427197,0.22796166996349,1,"Not Significant"
"ENSG00000265579",0,NA,NA,NA,NA,NA,NA
"ENSG00000279416",0,NA,NA,NA,NA,NA,NA
"ENSG00000267628",0,NA,NA,NA,NA,NA,NA
"ENSG00000276934",0,NA,NA,NA,NA,NA,NA
"ENSG00000267382",0,NA,NA,NA,NA,NA,NA
"ENSG00000263863",0,NA,NA,NA,NA,NA,NA
"ENSG00000266278",0.240947324114322,0,6.05238326213393,0,1,1,"Not Significant"
"ENSG00000267583",0,NA,NA,NA,NA,NA,NA
"ENSG00000279034",0,NA,NA,NA,NA,NA,NA
"ENSG00000264193",0,NA,NA,NA,NA,NA,NA
"ENSG00000286844",0,NA,NA,NA,NA,NA,NA
"ENSG00000267404",0,NA,NA,NA,NA,NA,NA
"ENSG00000267098",0,NA,NA,NA,NA,NA,NA
"ENSG00000266479",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000280205",0,NA,NA,NA,NA,NA,NA
"ENSG00000265698",0,NA,NA,NA,NA,NA,NA
"ENSG00000197632",0.0617258492771583,0,6.05240615642656,0,1,1,"Not Significant"
"ENSG00000261715",0,NA,NA,NA,NA,NA,NA
"ENSG00000243516",0.029849524776082,0,6.05449290939373,0,1,1,"Not Significant"
"ENSG00000267140",0,NA,NA,NA,NA,NA,NA
"ENSG00000285748",0,NA,NA,NA,NA,NA,NA
"ENSG00000264131",0,NA,NA,NA,NA,NA,NA
"ENSG00000286716",0,NA,NA,NA,NA,NA,NA
"ENSG00000265781",0,NA,NA,NA,NA,NA,NA
"ENSG00000279433",0,NA,NA,NA,NA,NA,NA
"ENSG00000286328",0,NA,NA,NA,NA,NA,NA
"ENSG00000150656",0,NA,NA,NA,NA,NA,NA
"ENSG00000267456",0,NA,NA,NA,NA,NA,NA
"ENSG00000268566",0,NA,NA,NA,NA,NA,NA
"ENSG00000273584",0,NA,NA,NA,NA,NA,NA
"ENSG00000267399",0,NA,NA,NA,NA,NA,NA
"ENSG00000286976",0,NA,NA,NA,NA,NA,NA
"ENSG00000264869",0,NA,NA,NA,NA,NA,NA
"ENSG00000267664",0,NA,NA,NA,NA,NA,NA
"ENSG00000265980",0,NA,NA,NA,NA,NA,NA
"ENSG00000278532",0,NA,NA,NA,NA,NA,NA
"ENSG00000278330",0.173142438226149,0.819059611252424,6.0540196898853,0.135291864448485,0.892381117169578,1,"Not Significant"
"ENSG00000264236",0,NA,NA,NA,NA,NA,NA
"ENSG00000287689",0,NA,NA,NA,NA,NA,NA
"ENSG00000186814",0.109729656879018,0.444387496666041,6.0536954834732,0.0734076396606393,0.941481738429445,1,"Not Significant"
"ENSG00000264232",0,NA,NA,NA,NA,NA,NA
"ENSG00000274214",0,NA,NA,NA,NA,NA,NA
"ENSG00000278911",0,NA,NA,NA,NA,NA,NA
"ENSG00000128791",0.855692224980597,-1.66495597756282,2.20923158034762,-0.753635785570674,0.451067950132628,1,"Not Significant"
"ENSG00000264278",0,NA,NA,NA,NA,NA,NA
"ENSG00000259779",0,NA,NA,NA,NA,NA,NA
"ENSG00000206052",0,NA,NA,NA,NA,NA,NA
"ENSG00000278107",0,NA,NA,NA,NA,NA,NA
"ENSG00000150477",0,NA,NA,NA,NA,NA,NA
"ENSG00000287509",0,NA,NA,NA,NA,NA,NA
"ENSG00000286090",0,NA,NA,NA,NA,NA,NA
"ENSG00000285915",0,NA,NA,NA,NA,NA,NA
"ENSG00000180011",0.328368060581459,-3.40526268351881,4.84901172200079,-0.702259115619076,0.482517585115172,1,"Not Significant"
"ENSG00000279077",0,NA,NA,NA,NA,NA,NA
"ENSG00000154065",0,NA,NA,NA,NA,NA,NA
"ENSG00000266952",0,NA,NA,NA,NA,NA,NA
"ENSG00000166401",0.220859891370235,-1.05128553757048,5.87827781266497,-0.178842438393341,0.858061421425306,1,"Not Significant"
"ENSG00000264345",0,NA,NA,NA,NA,NA,NA
"ENSG00000287248",0,NA,NA,NA,NA,NA,NA
"ENSG00000276993",0,NA,NA,NA,NA,NA,NA
"ENSG00000260676",0,NA,NA,NA,NA,NA,NA
"ENSG00000256704",0,NA,NA,NA,NA,NA,NA
"ENSG00000267356",0,NA,NA,NA,NA,NA,NA
"ENSG00000206129",0,NA,NA,NA,NA,NA,NA
"ENSG00000267704",0,NA,NA,NA,NA,NA,NA
"ENSG00000267752",0,NA,NA,NA,NA,NA,NA
"ENSG00000283294",0,NA,NA,NA,NA,NA,NA
"ENSG00000263716",0,NA,NA,NA,NA,NA,NA
"ENSG00000267015",0,NA,NA,NA,NA,NA,NA
"ENSG00000267497",0,NA,NA,NA,NA,NA,NA
"ENSG00000199197",0,NA,NA,NA,NA,NA,NA
"ENSG00000199272",0,NA,NA,NA,NA,NA,NA
"ENSG00000243591",0,NA,NA,NA,NA,NA,NA
"ENSG00000242985",0,NA,NA,NA,NA,NA,NA
"ENSG00000283532",0,NA,NA,NA,NA,NA,NA
"ENSG00000241223",0,NA,NA,NA,NA,NA,NA
"ENSG00000275518",0,NA,NA,NA,NA,NA,NA
"ENSG00000207278",0,NA,NA,NA,NA,NA,NA
"ENSG00000199856",0,NA,NA,NA,NA,NA,NA
"ENSG00000251897",0,NA,NA,NA,NA,NA,NA
"ENSG00000251994",0,NA,NA,NA,NA,NA,NA
"ENSG00000212626",0,NA,NA,NA,NA,NA,NA
"ENSG00000212572",0,NA,NA,NA,NA,NA,NA
"ENSG00000200883",0,NA,NA,NA,NA,NA,NA
"ENSG00000207092",0,NA,NA,NA,NA,NA,NA
"ENSG00000201466",0.504971865528235,1.3729487323257,3.73579669896475,0.367511629502261,0.713237418761295,1,"Not Significant"
"ENSG00000283492",0,NA,NA,NA,NA,NA,NA
"ENSG00000221363",0,NA,NA,NA,NA,NA,NA
"ENSG00000206827",0,NA,NA,NA,NA,NA,NA
"ENSG00000242182",0,NA,NA,NA,NA,NA,NA
"ENSG00000223023",0,NA,NA,NA,NA,NA,NA
"ENSG00000284331",0,NA,NA,NA,NA,NA,NA
"ENSG00000199357",0,NA,NA,NA,NA,NA,NA
"ENSG00000201852",0,NA,NA,NA,NA,NA,NA
"ENSG00000222087",0,NA,NA,NA,NA,NA,NA
"ENSG00000242216",0,NA,NA,NA,NA,NA,NA
"ENSG00000207160",0,NA,NA,NA,NA,NA,NA
"ENSG00000283218",0,NA,NA,NA,NA,NA,NA
"ENSG00000199636",0,NA,NA,NA,NA,NA,NA
"ENSG00000199366",0,NA,NA,NA,NA,NA,NA
"ENSG00000276221",0,NA,NA,NA,NA,NA,NA
"ENSG00000251719",0,NA,NA,NA,NA,NA,NA
"ENSG00000206863",0,NA,NA,NA,NA,NA,NA
"ENSG00000199874",6.45169210312369,-0.497502843013974,0.997007154519802,-0.4989962617205,0.617782017604884,1,"Not Significant"
"ENSG00000273524",0,NA,NA,NA,NA,NA,NA
"ENSG00000206766",0,NA,NA,NA,NA,NA,NA
"ENSG00000212051",0,NA,NA,NA,NA,NA,NA
"ENSG00000212329",0,NA,NA,NA,NA,NA,NA
"ENSG00000222320",0,NA,NA,NA,NA,NA,NA
"ENSG00000199204",0,NA,NA,NA,NA,NA,NA
"ENSG00000283514",0,NA,NA,NA,NA,NA,NA
"ENSG00000265641",0,NA,NA,NA,NA,NA,NA
"ENSG00000266530",0,NA,NA,NA,NA,NA,NA
"ENSG00000283615",0,NA,NA,NA,NA,NA,NA
"ENSG00000283645",0,NA,NA,NA,NA,NA,NA
"ENSG00000266148",0,NA,NA,NA,NA,NA,NA
"ENSG00000212354",0,NA,NA,NA,NA,NA,NA
"ENSG00000222704",0,NA,NA,NA,NA,NA,NA
"ENSG00000253040",0,NA,NA,NA,NA,NA,NA
"ENSG00000202060",0,NA,NA,NA,NA,NA,NA
"ENSG00000207797",0,NA,NA,NA,NA,NA,NA
"ENSG00000266276",0,NA,NA,NA,NA,NA,NA
"ENSG00000266582",0,NA,NA,NA,NA,NA,NA
"ENSG00000253038",0,NA,NA,NA,NA,NA,NA
"ENSG00000206944",0,NA,NA,NA,NA,NA,NA
"ENSG00000251997",0,NA,NA,NA,NA,NA,NA
"ENSG00000263872",0,NA,NA,NA,NA,NA,NA
"ENSG00000240663",0,NA,NA,NA,NA,NA,NA
"ENSG00000201668",0,NA,NA,NA,NA,NA,NA
"ENSG00000202240",0,NA,NA,NA,NA,NA,NA
"ENSG00000200527",0,NA,NA,NA,NA,NA,NA
"ENSG00000283343",0,NA,NA,NA,NA,NA,NA
"ENSG00000206865",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000212539",0,NA,NA,NA,NA,NA,NA
"ENSG00000251992",0,NA,NA,NA,NA,NA,NA
"ENSG00000252139",0,NA,NA,NA,NA,NA,NA
"ENSG00000201816",0,NA,NA,NA,NA,NA,NA
"ENSG00000206769",0,NA,NA,NA,NA,NA,NA
"ENSG00000239398",0,NA,NA,NA,NA,NA,NA
"ENSG00000200872",0,NA,NA,NA,NA,NA,NA
"ENSG00000202468",0,NA,NA,NA,NA,NA,NA
"ENSG00000252555",0,NA,NA,NA,NA,NA,NA
"ENSG00000199867",0,NA,NA,NA,NA,NA,NA
"ENSG00000263354",0,NA,NA,NA,NA,NA,NA
"ENSG00000206746",0,NA,NA,NA,NA,NA,NA
"ENSG00000238680",0,NA,NA,NA,NA,NA,NA
"ENSG00000243549",0,NA,NA,NA,NA,NA,NA
"ENSG00000239748",0,NA,NA,NA,NA,NA,NA
"ENSG00000252598",0,NA,NA,NA,NA,NA,NA
"ENSG00000263750",0,NA,NA,NA,NA,NA,NA
"ENSG00000283452",0,NA,NA,NA,NA,NA,NA
"ENSG00000241866",0,NA,NA,NA,NA,NA,NA
"ENSG00000207072",0.0877891209461148,-2.24270133505169,5.88142572598668,-0.381319333022003,0.702966309753252,1,"Not Significant"
"ENSG00000275355",0,NA,NA,NA,NA,NA,NA
"ENSG00000199392",0,NA,NA,NA,NA,NA,NA
"ENSG00000199728",0,NA,NA,NA,NA,NA,NA
"ENSG00000201723",0,NA,NA,NA,NA,NA,NA
"ENSG00000252260",0,NA,NA,NA,NA,NA,NA
"ENSG00000252097",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000259256",0,NA,NA,NA,NA,NA,NA
"ENSG00000240364",0,NA,NA,NA,NA,NA,NA
"ENSG00000265243",0,NA,NA,NA,NA,NA,NA
"ENSG00000243720",0,NA,NA,NA,NA,NA,NA
"ENSG00000263460",0,NA,NA,NA,NA,NA,NA
"ENSG00000266835",0,NA,NA,NA,NA,NA,NA
"ENSG00000274776",0,NA,NA,NA,NA,NA,NA
"ENSG00000078043",0.402811755887645,2.19424930460817,4.7221913453112,0.464667596917034,0.642169516358259,1,"Not Significant"
"ENSG00000267587",0,NA,NA,NA,NA,NA,NA
"ENSG00000279354",0,NA,NA,NA,NA,NA,NA
"ENSG00000280212",0,NA,NA,NA,NA,NA,NA
"ENSG00000266957",0,NA,NA,NA,NA,NA,NA
"ENSG00000267724",0,NA,NA,NA,NA,NA,NA
"ENSG00000267800",0,NA,NA,NA,NA,NA,NA
"ENSG00000167220",0.013470977296665,0,6.05450579730282,0,1,1,"Not Significant"
"ENSG00000267228",0,NA,NA,NA,NA,NA,NA
"ENSG00000134049",0.529119977496342,2.18736098301399,4.07219994430226,0.537144789777452,0.591167604257033,1,"Not Significant"
"ENSG00000201825",0,NA,NA,NA,NA,NA,NA
"ENSG00000288616",0,NA,NA,NA,NA,NA,NA
"ENSG00000288607",0,NA,NA,NA,NA,NA,NA
"ENSG00000288631",0,NA,NA,NA,NA,NA,NA
"ENSG00000215474",0,NA,NA,NA,NA,NA,NA
"ENSG00000177426",1.50655861804205,-1.91165489131093,1.53078384223793,-1.24880785814683,0.21173535910655,1,"Not Significant"
